"site","species","replicate","week","tray","date.x","sample_ID","weight_mg","N2_amp","nitro_perc","n15","CO2_Amp","carbon_perc","c13","uniqueid.x","Date.x","obs","time","elapsed","date.y","hhmmss","averaging","treatment","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","Tled","Pc","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","date2","Date.y","uniqueid.y","date","drymass_g","area_cm2","Date","uniqueid","sla_cm2g","lma_gm2","amass","nmass","nue"
"p","m",2,10,1,"7/26/2022",7,3.33,"3,216",2.39,2.06,"10,005",50.27,-27.24,"m-p",2022-07-26,3,1658927226,389.5,"20220727 09:07:05","9:07:05",10,"m",1658927218,0.003568178,3.568177803,12.95788251,410.9035806,275.1868061,27.55468349,41.14411686,0.173716009,2.112104981,0.166150815,0.104496506,238.4925243,30.64472485,29.82413871,4.217602534,50.12266629,2.135456957,4.260461614,2.082145577,-157.3566411,20.03044862,2.106862813,103.2731946,253,25,1,0,25288.43327,1502.79,1266.851402,0.842999622,0.158699835,6,0.5,"0: Broadleaf",2,1658927218,410.9035806,419.5580968,21.32666774,19.2314,409.5845806,21.01925484,999.9907097,100.0309677,0.099862952,30.00004839,29.82413871,999.9,0,0,5001.774194,518.0506452,208.0117742,1502.79,"0.900001",0.0999986,27.7083,30013.9,1658927244,"9:07:24",1658927244,1657715840,3,-0.233,0.039,1.319,0.336,419,22,0.15,0.16,100,100,1.319,0.3076,1.574139183,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.9,20189.8,1.6333,2.44019,3.35327,3.05054,3.39966,2.37183,32.5539,14.7187,19,320.999,840.339,31.0238,28.322,30.0017,27.8219,27.7394,32.656,28.1828,86.0369,32.1718,420,19.2119,99.8781,100.75,2022-07-27 09:07:05,2022-07-27,"m-p","7/27/2022",0.0697,8.876,2022-07-27,"m-p",127.345767575323,78.5263632266787,1650.1314943868,23.9,69.043158760954
"p","m",2,3,2,"6/8/2022",115,2.81,"2,384",2.16,1.89,"9,113",48.05,-27.07,"m-p",2022-06-08,3,1654780220,454,"20220609 09:10:19","9:10:19",10,"m",1654780214,0.003050994,3.050993616,12.43851717,411.4150476,254.2876597,25.25659167,40.86294189,0.140853643,2.376842636,0.136375324,0.085625076,238.0497593,30.71521417,30.00176667,4.260882124,49.59412413,2.110092158,4.254722098,2.150789966,-134.5488185,-3.227305997,-0.301878551,99.97175623,0,0,1,0,25134.49356,1499.998571,1264.498723,0.842999952,0.158699991,3,0.5,"0: Broadleaf",2,1654780214,411.4150476,419.625,21.24476667,19.45443333,406.9250476,20.77061429,500.3832381,99.22165238,0.101262829,29.97658095,30.00176667,999.9,0,0,5010.178095,562.0468095,1675.328095,1499.998571,"0.899999952",0.09999999,29,30875.11905,1654780246,"9:10:45",1654780246,1654779588,4,0.092,0.061,4.49,0.481,418,21,0.19,0.17,100,100,4.49,0.4736,4.4189583,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.5,10.5,19,502.688,534.465,32.0549,29.546,30.008,29.5073,29.4628,21.1294,36.1567,90.9361,32.4609,420,19.5611,98.9067,99.0234,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 09:10:19,2022-06-09,"m-p","6/8/2022",0.167,21.11,2022-06-08,"m-p",126.407185628743,79.1094268119375,1572.31794885449,21.6,72.7924976321524
"p","m",2,5,1,"6/22/2022",60,3.28,"2,818",2.12,1.1,"9,978",51.12,-27,"m-p",2022-06-22,3,1655903406,354,"20220622 09:10:06","9:10:06",10,"m",1655903401,0.003193546,3.193546254,10.79666632,412.70225,273.9587335,27.40715369,41.28721815,0.14099747,2.387013375,0.136528625,0.0857201,238.0489742,30.76721128,30.54071,4.394574988,49.79571549,2.130826013,4.279135248,2.263748974,-140.8353898,-59.77588491,-5.585167422,31.85253208,0,0,1,0,25250.85818,1499.9945,1264.495337,0.842999983,0.158699898,3,0.5,"0: Broadleaf",2,1655903401,412.70225,419.96695,21.29949,19.42523,408.37125,20.88751,500.2815,99.941205,0.099970315,30.07621,30.54071,999.9,0,0,5000.3125,554.87395,267.3769,1499.9945,"0.90000145",0.09999858,31,30875.085,1655903428,"9:10:27",1655903428,1655902800,4,-0.166,-0.048,4.331,0.412,420,21,0.36,0.05,100,100,4.331,0.4118,4.517959094,0.000397065,-1.31e-06,5.62e-10,0.188456922,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.8,10.1,19,505.897,527.247,29.4213,30.4993,29.9996,30.5233,30.4811,21.593,35.8008,79.7736,29.3609,420,19.4895,98.7849,98.7401,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22 09:10:06,2022-06-22,"m-p","6/21/2022",0.21939,23.39,2022-06-21,"m-p",106.613792789097,93.7964942283027,1151.0735458535,21.2,54.2959219742218
"p","m",2,8,2,"7/13/2022",125,3.32,"2,791",2.16,1.69,"9,696",44.58,-27.7,"m-p",2022-07-13,3,1657716403,313.5,"20220713 08:46:42","8:46:42",10,"m",1657716397,0.004675667,4.675667113,15.30647893,409.0865238,286.2730285,28.64968775,40.94064059,0.230678704,2.390715581,0.218988071,0.137868512,238.0502754,30.2466106,29.77122381,4.204783956,50.06900926,2.135678673,4.265470207,2.069105284,-206.1969197,32.12938781,2.985147882,66.96789141,1,0,1,0,25309.78996,1500.001905,1264.501539,0.842999956,0.158699982,3,0.5,"0: Broadleaf",2,1657716397,409.0865238,419.411381,21.3401,18.59634286,407.3949048,21.00800476,500.3235714,99.97821905,0.09997519,30.02050476,29.77122381,999.9,0,0,5008.00619,558.4028095,401.5938095,1500.001905,"0.900000095",0.099999857,30,30875.22381,1657716245,"8:44:04",1657716245,1657715840,3,-0.028,0.039,1.689,0.336,416,22,0.31,0.16,100,100,1.692,0.3322,1.709125039,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.6,9.4,19,211.749,504.109,31.6401,29.8326,29.9987,29.7084,29.6582,20.6184,37.1855,89.7754,31.5347,420,18.5531,100.069,100.722,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 08:46:42,2022-07-13,"m-p","7/12/2022",0.073,8.877,2022-07-12,"m-p",121.602739726027,82.2349892981863,1861.30977344671,21.6,86.1717487706811
"p","m",3,1,1,"5/24/2022",51,3.3,"3,276",2.49,1.53,"10,202",52.67,-27.24,"m-p",2022-05-24,6,1653492311,1068.5,"20220525 11:25:11","11:25:11",10,"m",1653492306,0.00332094,3.320940182,14.12015668,410.7683,256.9634359,26.04393909,41.63247798,0.163510651,2.415988789,0.157602236,0.099014458,238.0492258,30.59148369,29.8277,4.218466474,50.61408908,2.149893053,4.247617793,2.068573421,-146.453462,15.6033931,1.434431558,108.6335884,0,0,1,0,25647.07324,1499.9945,1264.495549,0.843000124,0.158700066,3,0.5,"0: Broadleaf",2,1653492306,410.7683,420.05055,21.211995,19.263445,407.2843,20.581325,500.4485,101.2527,0.100004135,29.947495,29.8277,999.9,0,0,5009.4375,592.9798,513.5848,1499.9945,"0.8999995",0.100000625,24,30875.05,1653492333,"11:25:33",1653492333,1653484020,19,0.12,0.053,3.484,0.581,420,19,0.16,0.12,100,100,3.484,0.629,3.384882642,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.1,138.2,19,492.694,404.714,35.9559,24.267,30.0044,24.2058,24.169,19.5649,28.5524,100,37.6802,420,19.195,100.163,100.467,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 11:25:11,2022-05-25,"m-p","5/24/2022",0.148,21.68,2022-05-24,"m-p",146.486486486486,68.2656826568266,2068.41214069189,24.9,83.0687606703571
"p","m",3,10,1,"7/26/2022",8,3.39,"2,705",1.96,1.04,"10,211",50.52,-27.64,"m-p",2022-07-26,6,1658927736,900,"20220727 09:15:36","9:15:36",10,"m",1658927728,0.003022173,3.022173424,10.56679632,412.8582667,281.5037315,28.19495227,41.35120718,0.146136928,2.112311107,0.140743553,0.08843271,238.4925243,30.85600825,29.79780667,4.211219374,49.90410371,2.128595195,4.265371054,2.082624179,-133.277848,25.31452392,2.662315244,133.1915155,252,25,1,0,25289.51812,1502.79,1266.851402,0.842999622,0.158699835,6,0.5,"0: Broadleaf",2,1658927728,412.8582667,419.9469667,21.25229667,19.47753333,411.7282667,20.94695333,1000.002167,100.0583333,0.100027333,30.0201,29.79780667,999.9,0,0,5001.062667,518.4886,389.5650667,1502.79,"0.900001",0.0999986,27.7083,30013.9,1658927756,"9:15:56",1658927756,1657715840,6,0.025,0.039,1.13,0.336,420,22,0.26,0.16,100,100,1.13,0.3053,1.12765581,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.7,20198.3,1.65649,2.46216,3.35327,3.0481,3.39966,2.38647,33.693,14.7449,19,321.494,838.623,31.9573,28.7104,30.0008,28.5876,28.5608,33.1076,29.7124,78.2488,31.9525,420,19.5694,99.8175,100.722,2022-07-27 09:15:36,2022-07-27,"m-p","7/27/2022",0.1823,18.725,2022-07-27,"m-p",102.715304443225,97.3564753004005,1085.37170099835,19.6,55.3761071937936
"p","m",3,3,2,"6/8/2022",116,3.23,"2,625",2.1,1.24,"10,202",48.94,-27.76,"m-p",2022-06-08,7,1654781052,1286.6,"20220609 09:24:12","9:24:12",10,"m",1654781047,0.003070814,3.070813854,13.33380966,411.2187,248.2367547,24.65612451,40.84431204,0.144927427,2.369253177,0.140176368,0.088024119,238.0499156,30.56848039,29.885555,4.23252326,50.38630575,2.126281333,4.219958779,2.106241927,-135.4228909,-6.60434052,-0.618947297,95.40373686,0,0,1,0,25031.87312,1500,1264.499966,0.842999978,0.158699944,3,0.5,"0: Broadleaf",2,1654781047,411.2187,419.9783,21.407305,19.60392,406.5977,20.928635,499.9059,99.23045,0.09458566,29.83385,29.885555,999.9,0,0,4990.0625,562.21275,1548.9055,1500,"0.90000075",0.09999925,28,30875.18,1654781070,"9:24:30",1654781070,1654779588,8,0.148,0.061,4.621,0.481,420,21,0.21,0.17,100,100,4.621,0.478,4.493777167,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.3,24.4,19,499.33,528.095,35.0089,29.831,30.0001,29.8226,29.7731,21.6135,35.4953,73.6242,35.0651,420,19.5778,98.8309,98.9947,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 09:24:12,2022-06-09,"m-p","6/8/2022",0.307,38.29,2022-06-08,"m-p",124.723127035831,80.1775920605902,1663.03443609577,21,79.1921160045603
"p","m",3,5,1,"6/22/2022",61,3,"2,508",2.13,1.32,"10,503",51.9,-27.58,"m-p",2022-06-22,6,1655904060,1008,"20220622 09:21:00","9:21:00",10,"m",1655904055,0.003043975,3.04397514,11.47189667,412.3383,265.9562568,26.60467953,41.24786707,0.140488937,2.389819241,0.136056756,0.085422039,238.0493882,30.65390622,30.127605,4.291776766,50.12885179,2.125518335,4.240109756,2.16625843,-134.2393037,-27.17169807,-2.528635002,74.10975147,0,0,1,0,25306.69831,1499.996,1264.49662,0.842999994,0.158700015,3,0.5,"0: Broadleaf",2,1655904055,412.3383,419.96975,21.24795,19.46149,408.0183,20.8374,500.31295,99.934075,0.099967595,29.91671,30.127605,999.9,0,0,5007.906,555.2847,329.41395,1499.996,"0.89999975",0.100000235,32,30875.085,1655904083,"9:21:23",1655904083,1655902800,7,-0.186,-0.048,4.32,0.412,420,21,0.22,0.05,100,100,4.32,0.412,4.527060119,0.000397065,-1.31e-06,5.62e-10,0.188456922,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.8,21,19,504.16,519.47,30.6623,30.7715,29.9975,30.6328,30.5765,21.6208,35.3514,61.459,29.518,420,19.5122,98.7342,98.7227,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22 09:21:00,2022-06-22,"m-p","6/21/2022",0.11644,14.29,2022-06-21,"m-p",122.724149776709,81.48355493352,1407.87876515201,21.3,66.0975946080756
"p","m",3,8,2,"7/13/2022",126,3.1,"2,264",1.88,1.76,"9,739",47.89,-28.12,"m-p",2022-07-13,6,1657716934,844.5,"20220713 08:55:33","8:55:33",10,"m",1657716928,0.002550803,2.550802667,9.738200044,413.4814286,263.6247758,26.38411643,41.38208224,0.115799441,2.388711957,0.112768748,0.070746156,238.0513651,30.75799793,30.24280476,4.320230494,50.36583635,2.129341134,4.227748983,2.19088936,-112.4903976,-48.53481914,-4.520251883,72.50589648,0,0,1,0,25292.36799,1500.009048,1264.507577,0.842999966,0.158699953,3,0.5,"0: Broadleaf",2,1657716928,413.4814286,419.9528095,21.27594762,19.7790381,411.9284286,20.94564286,500.3372381,99.98205238,0.100029614,29.86592381,30.24280476,999.9,0,0,5002.648095,558.3219524,590.9396667,1500.009048,"0.900000571",0.09999941,29.78968095,30875.3619,1657716951,"8:55:50",1657716951,1657715840,6,-0.028,0.039,1.553,0.336,420,22,0.25,0.16,100,100,1.553,0.3308,1.60266273,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.4,18.2,19,212.546,501.546,32.2417,29.8808,29.9995,29.8543,29.8004,21.5216,32.5343,75.6357,32.2605,420,19.7097,100.06,100.75,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 08:55:33,2022-07-13,"m-p","7/12/2022",0.077,9.187,2022-07-12,"m-p",119.311688311688,83.8140851202787,1161.8810883666,18.8,61.8021855514148
"p","m",4,1,1,"5/24/2022",52,2.82,"2,463",2.19,1.37,"8,651",49.28,-27.74,"m-p",2022-05-24,10,1653493302,2059.6,"20220525 11:41:42","11:41:42",10,"m",1653493297,0.001848934,1.848934194,7.459426589,415.0092381,254.5108213,25.80005564,42.06996536,0.081830064,2.413584914,0.08031945,0.050333056,238.0495605,31.32223422,30.52588095,4.390848099,49.41976621,2.132390495,4.314853465,2.258457604,-81.53799794,-39.66031905,-3.667226995,113.1840165,0,0,1,0,25586.90012,1499.997619,1264.49794,0.842999965,0.158699959,3,0.5,"0: Broadleaf",2,1653493297,415.0092381,419.9412381,21.03547619,19.95034286,411.7492381,20.4096619,500.4106667,101.2712381,0.099915843,30.22108571,30.52588095,999.9,0,0,5002.38,592.3332381,162.7109048,1499.997619,"0.900000476",0.0999995,24,30875.11905,1653493325,"11:42:05",1653493325,1653484020,22,-0.184,0.053,3.26,0.581,420,19,0.64,0.12,100,100,3.26,0.6265,3.465563136,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,7.6,154.7,19,491.698,406.255,36.4903,24.2589,29.9979,24.0648,24.0072,19.6216,23.6119,100,36.157,420,20.1408,100.163,100.492,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 11:41:42,2022-05-25,"m-p","5/24/2022",0.099,15.7,2022-05-24,"m-p",158.585858585859,63.0573248407643,1182.95957017475,21.9,54.0164187294405
"p","m",4,10,1,"7/26/2022",9,2.88,"1,769",1.56,0.77,"9,003",51.18,-28.22,"m-p",2022-07-26,10,1658928568,1732.1,"20220727 09:29:28","9:29:28",10,"m",1658928560,0.003306864,3.306863774,12.6019408,411.5821935,265.5771363,26.61454095,41.24628836,0.155623394,2.112458167,0.149523198,0.093980153,232.8041895,30.65426033,30.0717129,4.278030652,50.16095969,2.132581226,4.251476126,2.145449426,-145.8326924,-12.34717085,-1.299851426,73.32447476,254,25,1,0,25294.80175,1466.945806,1236.635271,0.84299997,0.158699925,6,0.5,"0: Broadleaf",2,1658928560,411.5821935,419.9600323,21.28027742,19.33837097,410.3951935,20.97414516,999.9944516,100.114,0.099976703,29.96329677,30.0717129,999.9,0,0,4998.75,515.7842903,403.3910968,1466.945806,"0.900001",0.099999,28,29297.98065,1658928585,"9:29:44",1658928585,1657715840,10,-0.06,0.039,1.187,0.336,420,22,0.21,0.16,100,100,1.187,0.3068,1.268989327,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.5,20212.1,1.66138,2.47681,3.35327,3.04565,3.39966,2.38892,34.9904,14.6224,19,320.621,830.43,31.7252,29.5666,30.0024,29.4125,29.3692,33.1985,32.3853,57.7029,31.5202,420,19.3876,99.624,100.593,2022-07-27 09:29:28,2022-07-27,"m-p","7/27/2022",0.1654,15.706,2022-07-27,"m-p",94.9576783555018,105.310072583726,1196.65104114148,15.6,76.7084000731715
"p","m",4,3,2,"6/8/2022",117,2.83,"2,074",1.93,1.42,"8,598",45.46,-27.3,"m-p",2022-06-08,11,1654782524,2758.5,"20220609 09:48:44","9:48:44",10,"m",1654782519,0.000602049,0.602049371,2.157110063,418.50815,271.9102298,27.02388261,41.59356243,0.025945747,2.371630771,0.025789082,0.016132173,238.0502475,31.52419371,30.40334,4.36015593,49.62254481,2.11558181,4.263348077,2.24457412,-26.55037724,-50.05693871,-4.702716562,156.740215,0,0,1,0,25050.7331,1500,1264.500099,0.843000066,0.158700165,3,0.5,"0: Broadleaf",2,1654782519,418.50815,419.95255,21.286665,20.93338,414.06315,20.811345,500.36125,99.285165,0.10014548,30.01184,30.40334,999.9,0,0,4993.4695,564.2316,1666.2375,1500,"0.8999978",0.1000022,29,30875.135,1654782541,"9:49:01",1654782541,1654779588,11,0.016,0.061,4.445,0.481,420,21,0.17,0.17,100,100,4.445,0.4749,4.450270149,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.9,48.9,19,504.207,519.706,33.6886,29.7899,29.9999,29.8533,29.8239,21.7346,22.7432,44.5358,33.7077,420,20.9517,98.8296,99.0326,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 09:48:44,2022-06-09,"m-p","6/8/2022",0.218,27.14,2022-06-08,"m-p",124.495412844037,80.3242446573323,268.550307843211,19.3,13.9145237224462
"p","m",4,5,1,"6/22/2022",62,3.27,"2,014",1.57,0.72,"10,920",50.23,-27.84,"m-p",2022-06-22,10,1655904954,1901.4,"20220622 09:35:53","9:35:53",10,"m",1655904948,0.001524145,1.524144848,5.279266459,416.44205,272.6678526,27.28293616,41.66887206,0.065436003,2.387843696,0.064455885,0.040371765,238.0503435,31.19374421,30.618375,4.414139078,49.94547013,2.125424205,4.255489435,2.288714873,-67.21478778,-82.2162483,-7.678503533,80.94080392,0,0,1,0,25270.67507,1500.0025,1264.502232,0.843000083,0.158699965,3,0.5,"0: Broadleaf",2,1655904948,416.44205,419.98865,21.24166,20.34705,413.84105,20.831305,500.25245,99.95967,0.099562885,29.97972,30.618375,999.9,0,0,5001.5295,553.16925,303.4406,1500.0025,"0.90000085",0.099999275,31,30875.225,1655904971,"9:36:10",1655904971,1655902800,9,0.257,-0.048,2.601,0.412,420,21,0.54,0.05,100,100,2.601,0.4098,2.36490227,0.000397065,-1.31e-06,5.62e-10,0.188456922,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,6.6,35.9,19,537.999,513.942,30.5129,30.7948,29.9999,30.7809,30.7406,21.7226,27.4369,36.4887,30.5181,420,20.3914,98.6914,100.455,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22 09:35:53,2022-06-22,"m-p","6/21/2022",0.12804,14.84,2022-06-21,"m-p",115.901280849734,86.2803234501348,611.873744545142,15.7,38.9728499710282
"p","m",4,8,2,"7/13/2022",127,2.91,"2,187",1.96,0.85,"9,287",49.11,-28.61,"m-p",2022-07-13,10,1657717591,1502,"20220713 09:06:31","9:06:31",10,"m",1657717586,0.003363438,3.363437879,13.07770054,411.3289048,260.6691164,26.09859,41.18287808,0.155552956,2.38670691,0.150132244,0.094303945,238.0502513,30.64586198,30.14441905,4.29591954,49.84982763,2.124802409,4.262406733,2.171117131,-148.3276104,-17.55394392,-1.636599359,70.53209759,0,0,1,0,25248.75604,1500.000952,1264.500837,0.843000023,0.158700067,3,0.5,"0: Broadleaf",2,1657717586,411.3289048,419.998619,21.22223333,19.24859048,409.7439048,20.89341905,500.4033333,100.0215714,0.099955648,30.00799524,30.14441905,999.9,0,0,4995.505238,554.822,30.42811,1500.000952,"0.899999095",0.1000009,31,30875.18095,1657717610,"9:06:49",1657717610,1657715840,9,0.078,0.039,1.585,0.336,420,22,0.21,0.16,100,100,1.585,0.3292,1.528581651,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.2,29.2,19,212.411,500.006,30.4294,30.027,30.0005,29.9232,29.8741,21.5939,36.6222,52.93,30.4434,420,19.2667,100.014,100.714,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 09:06:31,2022-07-13,"m-p","7/12/2022",0.145,16.664,2022-07-12,"m-p",114.924137931034,87.0139222275564,1502.94346067972,19.6,76.68078881019
"p","m",5,1,1,"5/24/2022",53,3.26,"3,285",2.47,1.99,"9,918",50.78,-27.56,"m-p",2022-05-24,13,1653493948,2705.6,"20220525 11:52:28","11:52:28",10,"m",1653493943,0.003236592,3.236591925,12.44170625,411.7517143,273.4189298,27.70907024,41.72811729,0.16170583,2.416645517,0.155926159,0.09795592,238.049291,30.70383637,29.73991905,4.19721641,50.59075089,2.159595232,4.268755047,2.037621178,-142.7337039,38.30289995,3.520234116,137.1387211,0,0,1,0,25650.07514,1499.995238,1264.496054,0.843000046,0.158700031,3,0.5,"0: Broadleaf",2,1653493943,411.7517143,420.0080952,21.30978095,19.41110476,408.4047143,20.67641905,500.499381,101.2427619,0.100148981,30.03390952,29.73991905,999.9,0,0,5011.607619,587.8290476,309.9602857,1499.995238,"0.899999714",0.100000329,24,30875.0619,1653493972,"11:52:51",1653493972,1653484020,24,-0.074,0.053,3.347,0.581,420,19,0.24,0.12,100,100,3.347,0.6316,3.442467885,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.9,165.5,19,492.553,405.665,36.1017,24.5352,30.0004,24.3716,24.3117,19.6003,26.2473,100,36.0968,420,19.3279,100.09,100.439,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 11:52:28,2022-05-25,"m-p","5/24/2022",0.087,14.14,2022-05-24,"m-p",162.528735632184,61.5275813295615,2022.13478591954,24.7,81.8678050979571
"p","m",5,10,1,"7/26/2022",10,3.04,"2,242",1.83,1.29,"9,342",50.19,-27.4,"m-p",2022-07-26,13,1658929174,2337.6,"20220727 09:39:33","9:39:33",10,"m",1658929166,0.003544853,3.544852935,12.03075621,411.9238333,279.9935817,28.0551339,41.27444004,0.166793184,2.114333484,0.159812939,0.100485891,232.4227585,30.61188033,30.09104667,4.282781255,50.00443338,2.131373331,4.262368728,2.151407924,-156.3280144,-9.484557093,-0.997918917,65.612268,255,26,1,0,25326.58564,1464.542333,1234.609143,0.84299997,0.158699925,6,0.5,"0: Broadleaf",2,1658929166,411.9238333,420.0184667,21.27136,19.18967667,410.4378333,20.96547667,999.9933333,100.0992333,0.09997025,30.00784,30.09104667,999.9,0,0,5005.458333,509.5915667,87.05057333,1464.542333,"0.900001",0.099999,28,29249.95,1658929197,"9:39:56",1658929197,1657715840,12,0.19,0.039,1.486,0.336,420,22,0.1,0.16,100,100,1.486,0.306,1.318305337,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3,20222.2,1.6626,2.47925,3.35327,3.04565,3.39966,2.38403,36.0582,14.5611,19,319.879,821.302,30.4207,30.2978,29.9999,30.1764,30.1485,33.2291,32.9128,35.9635,30.2932,420,19.2272,99.4575,100.468,2022-07-27 09:39:33,2022-07-27,"m-p","7/27/2022",0.16314,16.942,2022-07-27,"m-p",103.849454456295,96.2932357454846,1249.38746910519,18.3,68.2725392953653
"p","m",5,3,2,"6/8/2022",118,2.75,"2,300",2.16,2.43,"8,854",47.72,-27.92,"m-p",2022-06-08,14,1654783424,3658,"20220609 10:03:43","10:03:43",10,"m",1654783418,0.002423169,2.423168667,11.88188322,412.2923,226.3245571,22.49820701,40.98467102,0.111309736,2.373016251,0.108488396,0.068052777,238.0521701,30.84817181,29.99017,4.258044799,49.75288182,2.10882397,4.238596625,2.149220829,-106.8617382,-10.19250593,-0.954565617,120.0433603,0,0,1,0,25079.01387,1500.014,1264.511816,0.84300001,0.158699966,3,0.5,"0: Broadleaf",2,1654783418,412.2923,420.02405,21.214075,19.79043,407.8183,20.740765,499.79385,99.30868,0.098151075,29.9105,29.99017,999.9,0,0,4995.875,567.661,859.7506,1500.014,"0.90000055",0.09999948,28,30875.49,1654783442,"10:04:01",1654783442,1654779588,14,-0.027,0.061,4.474,0.481,420,21,0.29,0.17,100,100,4.474,0.4731,4.521439543,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.5,63.9,19,505.808,515.891,32.7017,29.7968,30.0081,29.8097,29.7853,21.7462,22.8489,40.3674,33.6227,420,19.9072,98.857,99.0614,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 10:03:43,2022-06-09,"m-p","6/8/2022",0.13,19.29,2022-06-08,"m-p",148.384615384615,67.3924313115604,1763.08867164462,21.6,81.6244755391026
